External_ID,contents
rec_19_small_audio_0,প্রায়ই রাত্রে পারদী পর্যন্ত খাওয়া দাওয়াগুলো সুলতুর কি।
rec_20_audio_0,"এজাদের খোঁজ আইভুল, কীরোহাম আশাজ, কীরোহমদিন খাল চলে।"
rec_20_audio_1,"এখাই এখায় একগায় যাকেছে, আমাদের গ্রাম-কুপে একটি সুটোরটা গ্রাম, এখায় এখায় মানুষ দৃথত কব জ্ঞানের এখায় এখায় এখায় পরয়েছেন ক্লাস ওয়ান থিকা ক্লাস পাইইপম্যন্ত।"
rec_20_audio_10,"যাতে টিশনীয় প্রাইভেট পরে এইজন্য, যে যাতে আমি কমন করে টিচারে যা দে যে সাব্জেক্ট দে টিচার পরারে তেন, ঐ টিচারে কাছে প্রাইভেট পড়তেও, যাতে এই টিচার কমন্দের, আল টিচার দ্বিতেন কমন, আর এগলো পাড়িতামক, এই মানক্লাছ মান করবান প্রাবাববেকে�"
rec_20_audio_11,"ক্লাসপাইট মানে করাসনা করা পড়তু আমার একটা হেজিটিশন হিনোমন্যতা হিনো? যে আমি ক্ষোভ করে, যে আমি স্কুলে ভরতে হোই না খেয়ে মাদাসা জয়েই, এই হিনোমন্যতা, এমি কিন্তা করছেলাম, যে আমি চুনারগার টিয়েছেম কমাকরকরকরকরকরকরকরকরকরকরকরকরকরকরকরকরক"
rec_20_audio_12,"গবের একটা স্কুল আছে স্কুলে বর্তি হয় যে, কিন্তু বাঘ্যকরম আমায় দুলবাই ছিল মলিবাজার, তো মলিবাজার উনিয়ে বলতে যে সাইপুর তোমি একটা কেন মাধশ হাসে, যে তোমি একটা থেকে বাসনাম কোল্লা।"
rec_20_audio_13,"আমন একটি ইচ্ছা ছিল যে বাড়ি তীর্থায়িকে পড়াশোনা করা একটা মানে তেমন ভালাছিল না, কং বাইতে তাঁকারলাই কাজ করত হয়ে ধান করতে হয়ে মানে বিভিশ্বর তাঁকে স্কুল মিশ দিতাম সুতু ধানকাটলাই বা মিশাচচ যেক যেক যেক যেক কমগ্য।"
rec_20_audio_14,"তাহলে, আমি স্কুল ইসিলি মিস দিতে পারি, তো এইজন্য, তো আমার একটা ইন্টেশন ছিল যে আমি দায়ির বাইরে যায়িতে হালো তাহলেও দাঁলকার্তরিতে পারে, বা তাহলইয়ইতামার আভ্যারতে মানখালয়ালাকট আকোনা, বা এটিটিপেের যে আমি ভালাভালা ভালাখাপ প্বাপ প্বাপ �"
rec_20_audio_15,"এই ইন্টেন্শনে, তো আমি বল্লমান্ত্রের ঠিকাছা আমি একটা পরিক্ষেদে, যোগনামি ক্লাস্ট, মলিবাজার ও সিক্সে ভ্রতি পরিক্ষেদেই উত্তর্মুলাহী মূলিবাজার আলিম মাদ্রাসয় মলিবাজার এটা চাঁদনিকারে অবস্থিতে মলিবাজার।তঃ এই মাদ্রাসসযেইদখন প্রাস�"
rec_20_audio_16,এক থেকে এক দশের ভিত্রে তারা ফ্রিদে।
rec_20_audio_17,"এক বছরশুদ্ধ ফ্রি, এক বছর, তো ফ্রিদে, থাকা, কাওয়া, সব ফ্রি, তো এক বছর শুদো, নেক্স্ট বছর আবার, যুদে রুল এক হোয়, রুল যুদে এক হোয়, তার বছর আবার ফ্রি।"
rec_20_audio_18,"স্কুলেদিকে ডিবুটর্নে হিয়ে, আমি মাদ্বাসায় শিক্সে প্রতি হয়েছিলেন, তন্য মাদ্বাসায় শিক্সে প্রতেওয়ার পরিয়ে জন্য এই মেন্টেশন বা একটা আমার সিন্তা, যেজ঎ই আমি পরবত্ববত্তি বসর এক না হহই, হেযেন, ইমা করারণ করারণ করারণ করারণ করারণ করা"
rec_20_audio_19,"যেহেত, পরাশোনার খরস আমি চারিতে পারতাম্বাপ, তো আমাই কেন্দ্রসূলিট তীপ বাড়িত, আপাইতগিল আমায় কাজ করতে কলে আমি পোলাই আতিটাই আসতামে।এম এম একটা চিন্তা,তো আমি এই সিন্তাতে কেয়াতে আমম পরতিপ, অগরুলি একই একটিপ একটিপ অমামই কেম কেম কেম কেম কে"
rec_20_audio_2,"পরাশোনা করছেই, তেমন মানে, কনস্টেটেশন ছিল না, মুনোযোগ ছিল না, পরাশোনার প্রতি, তো ফৌজ গড়ল অবস্থায় থাকছি আটকে, মাসে একবার বা ফাইনাল পরীক্ষা আগে, ক্লাস্টি যাইতে, যাতে, কমন গ্লাফ আয়কায্যা, পরিকাক্যা, আসে।"
rec_20_audio_20,"দুয়াট ডায়, হয় মরনা এলবাস্য?"
rec_20_audio_21,"আবার আগের একটা অভ্যাস্য যে পরীক্ষা আগে টিচার হাসা পড়াশোন্ন আবার আইন টিচার হাসা পড়াশোন্ন করতে তবে একটা পার্থকোয়িলা যে পরীক্ষার আগে, যেহিত্বকামী আগে, স্কেলে তাকতে পরীক্ষার আগে পড়াশনা কেশেপ বকম্যবেপ করেকরেপ করেকরেপ করেকর�"
rec_20_audio_22,"কিন্তু মাতা-শেহ যোগ্য ভরতি হোগ, তবেন নিত্ব আমি সব কিছু পারি, তার আমি, এইসবা আমি সব কিছু শেষ, আমার মেয়েসাঁন্স, বিজ্ঞান যায়েগুলি আছে, আরবি, পতানম্যতা, আফি, ফিযেফি, হপশকলে, এগলস সমপুন্স শেষ অপর আমল তিনিটি কমায়িয়া।"
rec_20_audio_23,জ্যা টিশিন্ন প্রাইব্য পর্তোসোজে জেহ!
rec_20_audio_24,"তো সেবেনো তো সেবেনো আমলে ইন্টারেশন যে আমই একইতি হয়, নাইলা আবার টেকায় তাকতি হোট, দেহাগেল কি ছেবেন এক হোয় এক হোয় একটা লন নাইয়ন আয় কটবিশ্বল নাইন, নাইনলুলল যদিদিযে মানে ফ্রি থাকতে হয্যালযেপ প্রাক্যবাবইপ ক্যবাবইপ ক্যবাবইপ ক্য�"
rec_20_audio_25,"ক্লাস এটি-তো এখন আমার কী কী পরি, কী কী করি, এখন দেগালো যেকটি প্রচু পড়াশ হনো করেন তা অনফর্চনেণ ট্রি-এমার অ্যাপ্লাস আশ্যে, এই ক্লাস এটি-এবে, আমার অস চ্যেত্রী পোরপোয়ন এডজির অসা প্রডামী বাঙ্যবপ্যবীপ্যববাপ্যববাপ্যববাপ্যববাপবব�ব�ব�ব�"
rec_20_audio_26,ভাইংয়া পড়ছিতে আমায় সৃততাবাম নিয়েও যে আমার তার ফিল দিবে না। ফিল্ড দিতো না ক্লাস নাইনে। আমি কোনো যোগাযোগ করিনায় ক্লাস নাইনি বালিত এই আমি খাঁকান নাইনা করতেছি এই আমার আর পড়াহিত না। যেয়েয়েয় অফলাস ফলাস রায় তিব তবীম তবলায় কমায়।।
rec_20_audio_27,"তো হরাৎ কে, দেখালো কি এই মাসি আমার একটা বৃত্তি দিছে, এ বৃত্তি, টেলানফ্রুর বৃত্তি দিছে, তেই দেখালো কি মূলীবাজার মধ্যে যেওয়ার মারেকটা হয়েছে, অতস আমিয়ে প্লাস পায়নায়।আমিয়ে প্রপুয়ান এই জিযেয়েয়ে।"
rec_20_audio_28,"ডেক্টা-রিডেন্যাগী একটা মানে অর্ড একটা বিষয়, শজ্জা তুর্কিও ফায় না, যাকে গোল্ডিনের প্লাস পায়, তার টেন-ফুল বৃত্তি ফায়, কিন্তুর্নামে প্লপায়ের জন্য জন্য পায়ের জন্য পায়ের পড় তার মাখটা বলসা হিস্য এস্য আমে বিষেইদ জন্য কেকেগেগ"
rec_20_audio_29,"তো আমি আমি আমার ক্লাস-চোনাইনেগে জ্ঞানবর্তী, হেন,তো ক্লাস-নাইমে অপর,তো ক্লাস-চেনা আমি শ্রেষ্ঠা কোমঝাতে রুল এ একক,যাতে লাল নেক্স-চ্চিকে আমার ক্রি।তঋ এলালালন প্রচ্যে পড়াশনা করতেছেইই প্রচ্যে প্রচ্যে প্রচ্যেমেপ্যেপ্যেপ্য�"
rec_20_audio_3,"এগুলি আজাতে কমন পায়, তো পানিয়াপরিকা আগে প্রাকজিং ক্লাস করতে হন।তৈরী ক্লাস ওয়ান্টো-ত্রিটে উডার পর তো একটা মাথা-সিন্তা হয়েছিল, যামি মাধ্যসা বর্তীয় জেল, মাধ্যসা বর্তীয় যেক গ্রণাহ বিজ হয়েছিল, কেন।"
rec_20_audio_30,"ক্লাস টেনও পী, এখন আমরা কিন্টেশন যে ক্লাস টেন আমি এপ্লাস আন্মু, যেতু ক্লাসে এটি আনতে পারছিল না, ত্তর প্রযোজনা, প্রযোজনপরয়শনা করতে করতে করতে ইমান পড়তে পরিচালায় আজান প্রদন্ত করতেল।ট।টটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটটট"
rec_20_audio_31,"দুই বশ্যর ক্লাস, নাইনু ক্লাস করি নেই, কোনও ক্লাস দূলা সংযুক্ত ছিল�াম না, ক্লাস স্টেন ও সংযুক্ত ছিল্লাম না, সুদে এপলাস নাফাবাতে, ক্লাস স্টেন এপলাস ফলালেখে প্রচুর পরাশন করছে, পুরচুর পুরচিযুড় ইভিয্যান কৃষিক্ষাত করস্ত কর্ষ্য।"
rec_20_audio_32,"প্রত্যোগ্যা পাট এমসিকিউ জাতির তীষ্টা তীষ্ট দাখায় তৈরি, পাট মৌস্তর্সী, ইসলামিক ইতিহাস, এমসিকিউ জাতির আমিক কমন পাট, মৌস্তর্সী, কতীরাম পাট ইম মৌস্তর্সী, ক্রিটিং পছি আপ পাট, মৌস্তর্সী।"
rec_20_audio_33,"এপ্লাস হাসায় পরতে, আমার একটা বিম্ন্ন মুর্ণে, তো আমার কি ইচ্ছা ছিল যে আমি ভাবে একটা প্রতিষ্ঠানের যায়।িয়ে ভেতে অপ্লাস আনখিয়।মূলিবাজার মধ্যে একটি এপ্লাস আছে, সানা জেলার মধ্যে, একটা সেন্টার কোনামধ্য অনেক স্ট্য স্যাপ্লিন কোপ�"
rec_20_audio_34,"আমার সুনাহ মনেকটিকে মনিবেদার সোলে এগেছে, সবাই আমারা দেখতে আইতেসে মনিবেদার দিকে, আলমার দেশা, ক্যাফ আইসি, একটা প্লাস দেখতে ইগো।আমার টি ইন্টেশন ছিল যেয়ে আমি একটা ভালম মাদ্রাসিদ পড়াশনা করেহে, তালম মালম মাদ্রাচসা যায্রচায্য্য্য্"
rec_20_audio_35,"দ্বার্ন্য যাদবা কোময়ায়ই মিল্লাদ, মিল্লাদমাদ্রাসা, এই, দ্বার্য্য পর্তিলতি মাসের ফাসাদার চেখাল আগে, যেই যাদেগাল আমি, মাসের পাশ্বড়া কাধিতে পারিণা, যাদেওয়াত ফাসাদার টেহাদে এমিকেম নেপরাসনা মিলিল, এই এএই এএকটা চিন্দাভাবমনা, আমা রব�"
rec_20_audio_36,"আমানে, আল্লাহ্ফ ভরসাগরও, তমারাই নি, আমি বর্তিভারীদেই ধারণা যাত, বর্তিভার পরই সিন্তাহর বাজাত, কেম নেয়ে, তমানে এতো ফাসার টেহা, তমি বনকোম, এই প্রাস সিন্তাহর বয়াল্লাহেপ ভরসাগর।"
rec_20_audio_37,"যে যেগাত আমার ফ্রি ফোরালোগে আমার ফাস্ট ঐতিহায় শাহ বসব পড়তে পড়তের, এই যেগাত আমি দার্নজা যেখানো কোনো ক্ষেলা, ইকান কেম কেমেন, কোজে উপরাধ্যায়েত্বে না, তুমি একানে যাও, তমা ভালযীগে, ততমি একটিচেছেন, আমি ডাকা ইনিউনিউড়েখে পড়়েকরব�"
rec_20_audio_38,"তো আমি যান তাম, যা ডাকা ইউনিভার্সিটিতে অনেক স্টুডেন্ট আমাদের দাঁনজার চীত্রীকে একামাদের সাথেকে পড়াশোনা করতেছেন।তও আমার কেন্ট্রিশন ছিল এসেছেন তামি দাখা আমি দাখা বিশ্বিদলয় আমি পড়াশনা করতে পারমো।তও আমা কমা কমা কমা কমা কমা কমা কমা "
rec_20_audio_39,"ম্যান্টেশন দিকে, তো আমি রমনা দেই আমি দারণাজাত, ও বিষয়ে লক্ষ্মী একটা আমানে একটা আমি দারণাজাত, এপলাই করেছি, দারণাজাত মাদেশা কুন জাখা এমস সৃনিনা, কুন জাখা এনা কমিল্লা, আমি জানতাম না সৃদুর দারণাজাত, ডাখা যাছে, পুই যাছে, যাখা কমা।"
rec_20_audio_4,"তো আমি অনেক কার্নগাড়ী করতে সি আমার কাছে যে আমা আমি করানের হাফিজীটাম, তো আমা বলতে সেন্চের টিগাছে, আমি তরে মাদেশে দ্ববর্তি করাই দিয়েন, তো আমি এটা করান এটা হাফিজিনা, এটা হচ্ছে নুরানে করেছে।"
rec_20_audio_40,"ডারনাজার, কম্পিটান আছে যাই, আই, জাস্টে মুলসিদড্য ডারনাজার, ফাস্ট চোয়াইজ দোন, ডারনাজার, ফাস্ট চোয়াইজ জোগান ডারনাজার, দিলাম, আমেল সিলেট কোর্সে, যেউ এপ লাস, অবিশেষ সিলেট কর্ভ, তামিলেল কমাপ কর্তি হন্যায্য।"
rec_20_audio_41,"তো আমি দায়ান্ডুজার সিনিনা-আমার সাথে কে যায়েতে ছেন আ উজরুর হালিকো বলছি, যে আমি গুগলাউন্সার্স কোরসি যে দায়ান্ডুয়াত কোয়েই দেখিতে ঢাকা ডেমড়া- অতুলিখি যানচি কিন্তু কেউ সাথানিন্য পযরায্য করেশেন আমি।"
rec_20_audio_42,"এগানের স্টুডেন্টের সাথে যোগাযোগ করেছিলেন, আমি কোয়ে আল্লাদা করে খর্ব, আমি হারাই যায়, ওইতে বাড়িতায়কে আমি বিনোনো বা ডিজাস্টারু আমলে, বাড়িতা কোয়ে, এবং এগানও তখান ক্লাস, ডাকিল, আমাদে, উত্রমূললা, ইমুলিশ আমলিশ আমামালিম পাড়ায়াযবা"
rec_20_audio_43,"বাড়িতীয় কলেজে ওই আবার গভ্ট কলেজ, সুনারকাট।্র বাড়ি তাক্তই ও বাড়িতাকুলে দানঘাটা বা আবারসাদে খাস খোল করতে কেই আমার জীবন ডিজেস্টার।ই দিকে ডিজেস্টার, এবার এই ফোলালা গেছিদি আমি আমার জীবনটা হারায় তাবা সাটক়ীন কেন।"
rec_20_audio_44,"বাই, তিভার এই আমি প্রায়ামার প্রকণ হনেছিল এবং বিশ্বাদটি হন, তবীশেদার্থে আইনটা এস আম্বাদী স্লাভিশাদার্থে হতো আম্বাদী স্লাভিশাদি আইন্সলয় যামনাক গুরু আছিল, তব্বহুপটা বিচিলা বিশ্বাদ্যকে হলিলাখ আমি আমি এএখা।"
rec_20_audio_45,"আমি এখা বায়তে বারোচী যে তাজালালা যা মাদ্রাসাহ কোয়ে এমসিলিলা, যে সাথে কোনওশূম কোনিউনিভিশন হোসিনা, বাসু উর্সি, বাসুই হ্যালপাওড়্য করেছিল যে আমারে ঢাকা ডেমরাসুদ্রালাময় দিমেন।প্রালযেন, এখনধাড়া বলছি, এখনড়া বলাপড়াপর্য ড্যাপর্য"
rec_20_audio_46,"সিনিনা কিছু, এই প্রথম, এই আমি জাতিসিতে ডাকাডেম রা, তো এবংস্তা আমি কিছু সিনিনা, তো আমি কিপুরি, কিপুরি মনোনাবিত্তর বয়, যে মরিযাজ যাজ ইদেই, মানে পড়াশনা পড়ালাগে মরতেছে, আকিছু লাকিয়না, এযেকটা মানে আমার মার্য কমার্য কমার্য কমার্য কমার্য�"
rec_20_audio_47,"ইচ্ছাসক্তি ছিল, পাওয়ার ছিল, পাওয়ার টাকি, আমি ফলালাকে যেতে যেয়েতি, আমি অন্য কোন কিছু নাকে যেছিলাম, এটা আল্লায় দেখতা ছেন, এফলে আমি বাসর উর্সি, বাসফীটি অফলা, আমি আমি এ কিছে, লাময় দেযাওয়ে, তোঁক্ষানে বাপটি ছিটি, কমগ্ঠায্য্য্য্য্য�"
rec_20_audio_48,"অনেকে জ্বেশ করতে সেজে দানোজ্যের মাদ্রাসা কোয়ে দানোজ্যের মাদ্রাসা কোয় কেউই ছিলে না! কেউই ছিলে না দানোজ্যের মাদ্রাসা হায়লা, আমাকাসে উআলীয়নায়, মহলাই জড়াইয়া, না বাইড কমনোগোশন করতে পারতে হযেছে যেখেযেযেযেযেযেযেযেযেয�"
rec_20_audio_49,"আঙ্কেল, আপনি দার্নযের জায়ীগেন, মোদ্সে ওভল্স চলেন, ক্রকারি কেউ ছিলে না অমি বলতে সেই আমি আহজ্জিকেশ করেছিলেন যে, আপনি চিলেন কিনা, কারণ আমার একটা সন্দোছেল তৈরিকতা বলি, তযামার দৃষ্কার্টা রয়েশ করেশ ছিলেশ আপনি করেশ করেশ করেশ করেশ ক�"
rec_20_audio_5,"যে আমারে ও-আয়গুলি শেখায়তে ছিলামে তখন বাবতে ছিলাম যামিতে ও-আয়গুলি পাড়ি বা আমি ক্লাস-তি-রি স্টুডেন, আমি কেনে ক্লাস-ওয়ান এেকানে ভর্তি হোরসা আমার নিজ নিজায়গ ছিক্লম লাখতেছিল আমি দুই দুই মাঁশ মাঁশ মাঁয় মাদশাদ ন্যবাখ করছলেখেলেকরেক"
rec_20_audio_50,"তা আমার অন্যদিকে নিয়ে নিগো। আছে সব নিয়ে নিগো। তো আমি কি হরসি ফালো মেলাম বিষ্কারে হরসি কেট চলেন।তা আমার পাশে একটা ভাইয়েছিল, তা বাইবল থেকে ভাই আপনে এ ডিষ্কার করে জিজ্ঞায় ভাইয় জিজ্ঞাকা।"
rec_20_audio_51,"তাইমবল্দীসে চলেন, চলেন আমি জানি, এনামতাস আমি জানি নেটে আল্লাহ হয়েছে আমলে, যাইয়েওকট উনিয়াম্যের ডান্ড্রস-দ্বমান্দ্রাসায় নেয়া প্রচায়িত্তিসের, জানান্ডের পরতীয়েশি কানা, সম্পন্ন্ন প্রতিয়েশী ভত্রতিকেন, লচিয়েই, আমি কমি এয�"
rec_20_audio_52,"মানে ঢাকে একটা শহরে পাসদ্রাথ টেখা দিয়ে প্রতি মাসে যাকানে এইকানে পাসদর করে কাজে পারে না, যেকানে পাসদর টেখা কেম নিতে, আই অ্যাল্মা।কিন্তু আমেরিকা বর্জাল ছিল যেখাত্বও আমিযেকানে ভর্তিতে ভারসিয়িয়া, কষ্ঠটায্যবিক কর্যযেকরেখত্য�"
rec_20_audio_53,"তো আমি আমি আমি আমি আমি আমি পাঁচদারটি আপনে আয়ত্তিমি জিয়ে বাহন করেও, তো আম্য কুস্তিয়ান্স জায়েছে, তেয়াগুলি এমন ভূল দেশে, আম্রাক সংসদের মধ্যাল্য, তেয়াগুলি ব্যাংকাল একটা, মাবাচ্চিদী তন্তা, বছর একটা, কমুলগুলিতেছে, মুলগুম বহ্যবাবা�"
rec_20_audio_54,"এগুলোর মিচ্চে দেখাজে আমার পড়াশোনা ক্রস ফেল্ডের কোসে, দিকেছিলে, তমা সাগল দেখায় জায়ই সাগলো অনেক রিশেহের মানে আমার দুইবসরায়ী আসলাম ইকানে।আল্লাহে মৌদাপরীকূতিশ আমাদশ মহিনিমমধ্যে, তাযেকেছেিকে এগোলাভি স্রিয়ামি দুইবসাপ্রাপে"
rec_20_audio_55,"প্রয়েক দুই বশ্ব যেক লাগ পরিতালিশ আজাটিকে, যেয়ামী মান্দের শ্রেদ, দেওয়ার নজরেব, মান্দের শ্রেদ পড়াশোনায় হূরতে পারস্থি, হ্বিবেয়েয়ে কেনো ক্রোচিং হোরতে পার্সি ডাকা বিশ্ববিদ্য্য ললাইগে, তোঁক্রাল লাইগেসেকী দুই দুইইব পাবয�"
rec_20_audio_56,"আলিম পরিকাদীলাম দেওয়াপত্র এপ্লাস্ত আইসি আলিমে তাবালাকা ইউনিভার্সিতি ভর্তি এলাকে আগে ইন্টেশন ছিল,তো অনেক পড়াশোনাওয়ের দেওয়াপ পরিকাদী আপরিকাদ ঢাকা বিষভিদ্যালযী ওচিল,চটটকা বিষভিদ্যালযী ছিল,ইম।"
rec_20_audio_57,"যেসটিতে ঊনুসূত্বর কয়েন্টিনিটিয়েট উনুসূত্বর কয়েন্টিইইট আসছিল, এটাদের আমার প্রচিশনিত হয়েছিল, প্রচিশন্ত আছিল না, তশাস্ত্রের প্রচিশনীছিল একস্য চলচ্ছিল মতো অভারলধিকসি আমি।"
rec_20_audio_58,"ঢাকা বিষয়ে লাভ-জাবজার্ভ ইসলাম করা সে বিশুদ্ধলয় ইসলামি স্টাডিজ, চেটগ্রা বিশুদ্ধল ইসলামি স্টাডিজ।ার অভাবজেঞ্জি স্থাকে মানে অফ করেকটা বিশুদ্ধলয় আবিধ মরসালাম জিস্টিত্বে উদ্দীকে করছিলালম ক্ষোমিলা বিশুদ্ধলয় ইংলিজ ইংবিশ্যাস্যবব"
rec_20_audio_59,"কুলনা বিশ্ববিদ্যালয়ে বাংলাস টিলা, জগনাব বিশ্ববিদ্যালয়ে বাংলাস শিল্লোহে শায়জারব বিশ্ববিদ্যালয়ে মার ইংলিশার ছিল। একটি আগেই জানতা না। আমি জানতান প্রলিক্স স্টাডিজ। এককক্স জিয়েছে কাছে আমা চার ব্যাপ করতে ফাঁমা কর্ত।"
rec_20_audio_6,"স্কুলে ব্যক্ষার্য পড়ত, উজুরা আমার বাড়িতায়িতে চয়ে বার বার উহুদ করতে সে যে আমি জাতে মাদের সাথ প্রভাষণা করেই আমি জাতে স্কুলিয়ে আর কেউড়িটিজ মাদের সাথ্যিকে হঠাবিক স্কুলা সে বিশদিন বাচছানে সে মারা জামহ ক্রাবিক কোজক্য।"
rec_20_audio_60,"কোলাজট্টা, আমি ক্রস্ট করতে করতে আমটি কেছে, আমি একানে একানে ভর্তি হয়। আমা বিশ্বায় ছিল আমি ইংলেশ হয়মি, আমি বিশ্বায় ছিল আমি ইংলেশ হয়মি, আহই বিশ্বাসী বিশ্বাসী আমি ইংলেশ হয়সি, ববত্বহান আমি ইংলায় পড়েছেন।"
rec_20_audio_7,ভূগ্রহ্নভাবে ভয়দে কেটেছিল যে তুমা ছিলে মানে বাস্তোনা সে যেহেতু মাদ্রাসাথী কেওয়া হরাৎ ব্রেকগ্রিয়া স্কুলেশ চলে হয়েছিল।
rec_20_audio_8,"মাধ্যাদ প্রশাহিণ হলে গিতাওয়ার হার্তান, একটি কুরআনের একটা হের্জিত, হের্জ কানওয়ায় তামিক করার স্থা ম্যবস্থা করত হত একটা মিশোদ, আনি আমি ওয়াইগুলোপ আড়িম লেখতে পারি, রিলিলিং করত ভাড়ি, আমি শত পারিত, কেনা কেন করমে।"
rec_20_audio_9,"আমি একা জায়িত আমি ডিটামাইল্ট, আমি দীর্শংকল্প যে আমি গ্যায় ওয়ানো মাদাসাদ প্রাসনা করতে না।তটা এরকম ক্লাস তীরাস ক্লাস পোরেড ক্লাস ক্লাস আমি ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্লাস ক্�"
rec_21_audio_0,আত্রার পরের আসলামে নেই! আতরা! তাফাবরা মবাইগুন্জেরা বাড়িয়ে জেয়ে গোহাগুলের সাথে ভবিপূর্ণ লেগে। প্রয়েও লিফি জেয়েয়ে লিফি লালালনামী লিফি ঘারক দিতেয়েই লিফি নাপন গোও! নানা চাকাত করান করান করান করান করান করান করান করান কেন কেন কে
rec_21_audio_1,"ক্লাস্ত্রীতে উদ্বোহ, লিপির সাথে। এবং ক্লাস্ত্রীত উঠ্টোয়াটকে পরীক্ষা দেয়াত ওঠে পরীক্ষা তিছে নাস্কে।এবং কোন ক্লাসে অনুপর্তি করেন। যেকোন গতি করা যেগে করোমা কে, যেটাত্বালক। স্ট্রেনাঞ্চিনের আন্নিযেকে।"
rec_21_audio_10,"যে নির্জায় যেউ বিরাত হয়েছেন, দেয়ান ছেড়া ফেতরোপা, মন্দার হযেছেন।"
rec_21_audio_11,একসেই তিনি জ্যান্ন আকুরের হোসে তে মুডিনের চ্যান দূষ্য পুরে আকরে হোসে এ আকুরের হোসে এবং জ্যান্স করত্বাচীর করতে হোসে না কায্যায্য করতে হোসে পাইয্যায্য।
rec_21_audio_12,"প্রিত আদামের কার্সৃট টুইটা ক্লাসোস করে আকার্স করে, আনোদত উদ্যাদির সৈয়েও ক্লাসোস করে আকার্স করে, আন্যাক্লাস করবাম ঘেহেলাউড্ড ক্লম, আন্যারদত উদ্যাস কোন।"
rec_21_audio_13,"টিলিফিকে গড়্তে হয়েছে নাপর গত্যে তিপ-নানা, আর গড়্টি ওলা খিনালে, ফিনান্ত হবা করা যে, সেমান্ত তার সদ্যায়িত্ব শেষ।জাতি হোমায় করা জমিলি করা জমিলি।"
rec_21_audio_14,"সমস্যাগিতে আছি! সমস্যা ও জেয়ে খ্যাতন মধ্যে মায্যধুর থেকেছিলেন, তা পায়ের মধ্যে কেজন একটা লাখসিল, লাখসিল। করা মিয়েকদে-পায়েয়া জিকিয়েয়ে ছিল এসে পালাপ করছিল। এই পায়েয়ের সমসার থেকে অনেক ডাক তাক কবিরাচদের পরাচ্চার্যেবববেব�"
rec_21_audio_15,"মারা গেছে, বেস্কোতিবারে, হৌদদানে, বাতি, জীবাল থেকে ছিলো বাতি দেবাল থেকে মারা গেছে, বাইদ্রেন প্রজানে বিটিয়ারা তিন মনেক বাইদ্রী, এমানে শেক, তামাত্র মারা গেছে, হন্মা মারা ক্রাজ কেন বাদী সভামৃ কেমানে দায্য দিস্য আমবা বফ্যবাবয্য।"
rec_21_audio_16,"তারা দেশন করা, কি করা করা, করা, করা, মান্ন আচেৎ আকৃটি ও মামা তার বাড়িতে থায়ে না, বাড়িতে তার বর্তমানে আপ্রাসকে। লিভির মা আপ্রকি লাগে। আমার চাচি, সুলিভির বাবা অকনিতা। মামা বৈচচিনাতও ওজের তার মামা পতা বনেক দূবীত।"
rec_21_audio_17,"এহম মার মার তাঁর সবাই মিল্লা আমরা মার মারুখ করে আমরা বাইবু ইউনিয়কের সভার ফেলে দায়িত্বিত্বীতিছে, তাবে দীকশোন করা কিমি করামে ভাইবুল পরিভি সবায়ের চূটন আগিতেন সবড়েই ছোট। মার মার মার মার মার মার মার মার মার মার মার মার মার মার মারমযবযেম"
rec_21_audio_18,"ভূন বাকিতে জন, ভূন একজনে বেইসে, আড়িজন রেমন্টি স্কুলে পড়ত, ভূলকি রবি দাসও আলাক আগে ভর্টি কিছুট।"
rec_21_audio_19,"যেসা, রাজতাদী! শাগ দিয়েছে, মাওলাভেত আময় কেতেন।সেবে, আমিরা সুডেন জোলে আমার করতে হয়েছে, আমিরা দাইনডীন তায়িচিত, আমিরা বাহাজ্য গায় চিকিতে, কিতে এবং সমস্যকি তামহায্য কাহসমস্যা, মিযহাবাল্য লিপিঁতে ঝকিতে, মারা মারমা কাহসক নিউপ কাহসক �"
rec_21_audio_2,"স্টুডে নামলে আমরা দেখলাম নেমানে তাঁন করণ ছিলেন নামে দেখতে আম্মানে একটি চালনাকি, মেনে ও বাড়াকি, জোটগাঁজ্য, দিঘিশেব হত্য করায়, তারপরও একটি একটি বাড়াকি।"
rec_21_audio_20,তারই লাহেলো আনেক সুন্দোগ।ামালা হতে।
rec_21_audio_21,"তারা আচ্ছাড়া, বাড়িতে পরে না কিছুনা বাড়িতে।"
rec_21_audio_22,আমরা যে দিসি ডেয়ার্কল্ড হলেন।নাম্বরায় প্রচাষ্টা রেইন।টি আমরা কমিলালয় এবং লাভিয়ে জন্য মেলা করেন।
rec_21_audio_23,"তিনি জামি একট উত্রুলেগায় বিভাগ্য বিষমষ্টভারের অনুষোধে।ট্রকি রাজামের ছুটো অনুগোষ্ঠিত।টো অনেক ভুমাইবোরের কা আপ একটাইন রিজাভ করেও তিনি আইলার আওয়ার একটি উন্ন চহতা, আইলা অনুগোজাহহিন জালা।"
rec_21_audio_24,"রালোড়, ধ্রমিয়ালয়্য চ্যেন, ধ্রমিয়ালকে চ্যামলোয়্য জা্বন্যত বাধ করে না।"
