External_ID,contents
rec_45_big_audio_5,"ফলার ক্ষেত্রে, তখন তারারের ডাইড়ি লিখে, দেই, না বুজলে, বা যে-কোন এথিনি, কোন তার আওরা কারণে, যদি একটা সাব্জেক্য, তারারই হোম ফলা নেওয়ার তখন তারা হোম তারার দুইটার মধ্রে দেখলেছে জানার খুবই আগ্রহ, তখন অনেক ধ্রধুন্ন্ন প্রন্ন অন্বন্বন �"
rec_45_big_audio_6,"জ্জাজা হওয়াল এসমাল ফললা ফড়িকা, এইটা ফললিকা ও জজাম আমরাহে দিসলাম, গরুণার বাদে এখবার আইও ক্ষয়তে গেলে প্রথম ফললিকা, ক্ষলেজ, ও গেসনা ফললসিনাত হয়ে তাকেলে দূরুও অছিল ছিল কেছিল হয়না এসময়, এদিদিন প্রশিন্ন উত্বন্ন্ন বলিকাগুলাড্য কেকাক"
rec_45_audio_2,"এবং নিজুরাষ্ট্রসূটোর হটো অভিজ্ঞতা, যেসময় প্রথম না, যেসিসি পরীক্ষা ডোর্ডোরফরে, এসেজ না, ইচিসি, প্রসিসি পরীক্ষা ডোরোরোরফরেয়তো কলোজে প্রতি ইলাম।"
rec_45_audio_1,"শেষ পর্যন্ত গিয়া ব্যবলম চেন, ক্ষুজ এবং নিজসম্পর্কে উহোয় যেঁঠা,"
rec_45_big_audio_9,"কিছু একটা খোর তোয়া কে, মানে হেয়ার গ্রামোয়া জমিদার ও যে তার বাফর্জে সাখড়ি করতে হে রাজি নেয়। জাহরণে হে গেলো গেয়া, তোর কলকাদ কেয়া, তার গ্রামোর যে তোর কলকাদ তাহে তার বাশাদ উটল উপরে আস্দাস তেহে ইযেকান তেকান তেযে কান কেগেগেগ�"
rec_45_audio_0,"তরে হুসেই যে কিছুটা খুই দাম, তো এ হুই, কিছুটা হুই দাম আসলে, ফরে গিয়াব অবলাম যে খুই জ্যেষ্টা সম্পর্কামী জানি, তো একটুলম্য, সমৌয়দলীয়, অম্যাচা, যেই ওরহম টাই পর কিছুযেওয়্য।"
rec_45_audio_10,"তৈতি পোড়া শেষ করে তৈতি গফ লাগেই দিতা, ততুন যাওয়ার পরিত্যবা সেনার হতো নেয়, তো তৈতি গেল তৈতি বাঁশা দেবলাগেই দাওদিল ইতা।"
rec_45_audio_5,"হলাহান্ত তাহার ঠিক নেয়, দউগ্যাঠিক খোইলে যে আসে স্কুল আসে যেতা, তও, তার মাঝে চেষ্টা হরিয়ে দেখতে আয় তার সময়ে ভালা হাটল আর পড়াশোনের উঠাও চালু রইলল।তও, বদাঁ, গাল এইঁ স্কুলও পড়িকা দিলাম।"
rec_45_audio_14,"লেখালেও ওয়েস্টার সময়ে খাঁজতে তারফরে যে সময়ে গেলাম হাইস্কুল সেক্সন ও হাইস্কুল সেক্সন বা চেয়ন বোরো, তারাটা অতোটাও ভূজানী লাখত নেয় বা অতোটাও তারা প্রিচানা খাটনি দেয়ালযেলাখত নায্য তারা বুস্ত।"
rec_45_audio_9,"তো দেখানে গেছিজে, ফরে ফোরানি শেষে লাস্ট টাইম যাঁঠটা, এই লাস্ট টাইম ও হরুদেন্টে শ্রোতপাচ্যা, হন এ তার শ্রেষারের সাইর্স্বর হোন, শাইরেসাইর্সাইর্স্বর।"
rec_45_audio_12,"আলহাম হরি হরিয়া, তই প্রথম দিন আর দেহা প্রথম রহম হরিয়া, তই এক ক্লাস,এক ক্লাস হরিয়া, গিলাম, তই আমরা যেসময়ভাবী যে, নতুন সেবাহিতে, তার সাহায্য হরাওসিদ, ইজিনিষ্ঠা বাচচারের মধ্য বাচচারার মজা ওইলহান আছিল।"
rec_45_audio_17,"মধ্যে ফরে ক্ষইতে গেলে, কারণ তার আসিতে থাকিয়া অনেক কিছু সিক্তাম ফরস্তি, আর বাচ্চার আসিতে তাখলে, তারা জ্যাফট উভিবতার মধ্যে কোনও তাহাননাই।"
rec_45_audio_16,"অনেক, ইতাবাচ্চন এই সময়টা আসলে খুবই কেতা হয়দাম, আমার ঘাটানি সময়গুলার মাঝে, সবচেয়ে ভালাভ সময়ের মধ্যেও,"
rec_45_audio_23,"ফরানের ক্রেত্রে হন, আরও অন্যর্হম আরহটা অভিজ্ঞতা, এটি লিগিতর বাসেদ যাওয়ার ফরে বোজা গেলো আসলে মানুষদে অনেক রহমে রয়বা মানুষের মানসিকতা।"
rec_45_audio_22,তোসিং নেখড়ে দিয়া স্কুলো তাখতে সপ্তাইও আসিল বাচ্চিন্তরেলিয়া।তো এখানেও তো তোমায় গার্ডিয়ানা হল আছেন লা গার্ডিয়ানের সাথে ততটা ও তটাকে তা কোনো যোগাযোগু হযেছিল নাই।স্ট্ররেন্ড্রর বাসাদগ্যা-খ্যা-ক্যা-ক্যা-ক্যা-ক্যা-ক্যা-ক�
rec_45_audio_28,"এছনের সাথে খিলাহান-কৃতাহ-বিরোহম আচাল-আচরণার কীচেগুলা, তখন প্রচুর এই বুঝা গেছে।"
rec_45_audio_33,"কিন্তু যারা তর ফরাসনা দিকতে কেষ্টু শরীয়ে আছে, তার এই জেনিষ্ঠ বস্তুছায় না।এ হন এমন একটা গার্ডিয়ানেসে যে তর।"
rec_45_audio_36,"বানের বুজা গেল যে, বা চাইকটা ফুড়া জমন টেচারুর ক্ষেণ শোফিয়া দিলেওয়াইছে।"
rec_45_audio_19,"ওব্বাস ওই গেছে, যার করা নেম, বাঁচা দের জায়সম্যে মাত তাম, এসময়ে মায়ে খালে কোদে, এই তুই আস্তমাত, আস্তমাত, ফলে দেখায়ই যেতো কোনাট্য বিষয় আর ফলে একশাকদিন, একশাকমায্য।"
rec_45_audio_40,"যদিতে এখটনা দুই দিন বা তিদিন- কোন অজ্যে কোন সমস্যা করা নিয়ে ফোরা নিয়ে না, তখন গেয়ে মনোয়ে যেন কেতা বাক্কাধীন হয়ে গড়ে দিকিনা, তখন আলাদেখটা মায়া খাচ করেডে জাননিনা কেতালাগে, বাটা মনোয় আমার আমার লাগেই বামাববববববববববববববববববববব�"
rec_45_audio_26,"হেসা হেসে যে ত্রার টিচার, মা লোকে মাস্টর, বাবাও মাস্টর বা অনেহাস্যে, ত্রার বা ফুলিশ্ব চাহির হোরে, অনেহাস্যে, ত্রার বা বিদেশী।"
rec_45_audio_38,"একই স্টুরেন্ট্র ও ফরাইড়াম, যে থানা, বছরে বছরে নতুন স্টুরেন্ট আয়, নতুন নতুন নদা হয়ে বা গত বছরের ফুড়াতুন স্টুরেন্ট ও আছে।"
rec_45_audio_24,"এসেই তখন গেয়া বুজলাম, যে আসলে যে মানুষের শিক্ষিত হওয়ারটা, আসলে শিক্ষিত বলতে, এরকি ফরাসনা দিক দিয়ে, ফরাসনা শিকাটা, বা স্কুলে যাওয়াটা, আদবকাদা শিকাটা, আসল কোতটা জরুরি, কারণ সব স্টর্ডেন্ড স্ট্রেন্ড যেকে গারা জাড়া তাড়া ইলন লনতা আচ�"
rec_45_audio_47,"ফাউদ্ড হাসিল অ্যাফেরেতর-ফুলাহতর-গেন্জীপিন্ডিয়া দুইটা বাদ্ছেমানে এতো হাসম্যুসরের বাদ্ছেয়াসিল এতো কিউট কেতার লাগেম যায়িনা তোক ভালালাখতে দিকিয়া, ফ্রাসাথে সাথে সহায় কেতার দুজন তাখলেম মন্যাক্য হিহিহিহিহিহিহিহিহিহিহিহিহিহি�"
rec_45_audio_43,"তার সাথে ফরাসিক আসাথে সেতে অনেক ধরনের হোতা বার্থওয়ায়, খানো বাচ্চারের সুটোমানুস্থারের মনের মধ্যে প্রচ্চল প্রশ্ন, অনেক প্রশ্ন, কিছুকিছু প্রশ্ন আছে জেলার কোন মানেয় হয়য়না, কিছুযে এরপরেও প্রশনঙ্গুলে স্বনঙ্য প্রয্যেযেয�"
rec_45_audio_48,"সেদা নেই খরচ না, কব বেশি সুল চলাছেন, ফরে ঠিকুইলে, অস্তিগ করে ফরে তালের ফরহিলাম আস্তাস্তে, তদেহাগুলো যে ঘুজন বাচ্ছারের সাথে করাবিকরতান করাবিকরতান করাবিকরতান করাবিকরতান করাবিকরতান করাবিকরতাপড়িকরতিকরতিকরতিকরতিকরতিকরতিকরণণণণণণণণণণ�"
rec_45_audio_29,"এরফরে গেয়া হলো তড়কে তা হয়তম। স্টুডেন্টের মধ্যে কোন পার্থক্য দেহসিনা, মূলত সবগুলাই, সব এই হয়ে ও স্টুডেন্ট গাদা, ও স্টুডেন্ট তোমার ফারাধ বালা।"
rec_45_audio_39,"তারার সাথে এমন একটা কৈতে গেলে সম্পর্ক ঐছে যে, তার যদি এখাদিন কোন হারণে সুটি দেওয়াওয়ে বন্ধ দেওয়াওয়ে, তখন দেখা গেছে যে, মনোজীমন সময়ে হাটেন না।"
rec_45_audio_31,"তুফরে এখন কিছু কিছু গার্ডিয়ানোর ইত্মানে তারা মনো হরে যে টিচার গেলে আরেকে চলাকে না, টিচার ও গেলেও তার বাচ্চিয়ে একদম হাফিস ঐজীবু।"
rec_45_audio_20,"এসেশি দিন এসেশগঠম ঘটনা ঘরতো বা এসেশগোম মজার ঘৈতে খুঁইতে গেলেন, ঘোটনা ঘোটি যেগুলি বাশ্বাদামী সবগুলো হুই তাম, বালা লাখত হুইতে, যেসময় খুঁইতো হুইতে, যেসমমনদা হাজযেযে কোনো বিশ্বিশ্বি।"
rec_45_audio_42,"বাছাদ্যা সময়ে গেয়ার ফরানিয়ায়, তখন যে একটা বাচ্চায় হোপ, তও তার সাথে, মানে শুধু একটা বাচ্চায়, তখন দেখা গেছেন যে,"
rec_45_audio_21,"জালা জালেশ সুনাথে করা করা যে একটু আস্তেমাত, মাকিশালেল হয়ে হতো গেয়া কথার হোতে মায় হোয়া তা বাই বেইয়ে বইনে যাড়ে যাড়ের সুনাথ ক্ষণাপ্ত হওয়া কোগই তা যেকে একটু আস্তমাদ আস্তমাত, মাকমিক ছিল হযেছে হযেছেই হেল কমাযেল কেল কেল কেল ক�"
rec_45_audio_37,"খুন্তী কেলে তার বাদ দেবা উজ্যায়েতো পেরা নেওয়ারও কোনো দরখার নেই কিন্তু তার ফরে আমি ব্যক্তিগত যেখটা, বাচ্চারার সাথে তাহার ফরে, কোয়েখমাজটানা ফোরানিরফরে, তারার লাগে আলাদেখটা মায়া হয়েছে, মানে তারা হনন লাগে পরাযে বাকবামী বাকবব�"
rec_45_audio_44,"কিন্তু ড্রেংক রোমাধাহোর মাত্রাম, ঝটাৎ কলিয়া, মানে, এসময় বুজরাম যেন বাইরে বাচ্চিন্ত্রে তরজামদে উকিদিয়া দেখে বা দেখিয়াপর ধূরমারী দারগে।"
rec_45_audio_46,কিন্তু তখন আমার একট বেশি ভালালাকস ইক্তার লেগে আমির্জা নেই না।পরে তার হাইসে দুজনেও প্রায়ে ইসময় শীত সময়েছেন কিছুন্দর গড়োর মধ্যে জুতা।
rec_45_audio_30,"সৃষ্টি হর্তা সবাইরেও সমনভাবেও তৈরি হরসে আমি মনোয়ে হরে জ্বাণ, সভার হৈদিয়ে গেলে বৃহিনীয় সমান খালি এটা ফরায় যে একটে অফলা ক্লাস্য বালা রিজাল্ড হরে।"
rec_45_audio_45,"তোহড়াত খড়ে মুন্নোয় লয়নি কিতে একটা ব্যাচ্যে ইতা হরের, নায় দুইতা বাচ্চার। ফোরে যখন হয়েছে তারা সামনে আনো।তহনকে তার মায় হড়াখড়ে হয়ে আশলে, তারা চেত দুইজন।বাড়়ে আমি আগে ইলহাহন কোন কোন কোন কোন কোন জম্য বব্চা দ্সা দ্সা দ্সা "
rec_45_audio_41,"তইওর ফলেয়ার অত্য, ওলাহান সোলের আর কোনও ফললহের কোনও ফললহের কোনও ফললহের কোনও ফললহের কোনও ফললহের করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার করার কে�র কেকরই�ে�ে�ে"
rec_45_audio_69,"কিতাঁমেজিকদের হানিওয়ার বা ওলাহান মনোনি করেন, হামিলিল দুফটার অবিধাপর্বিক ভিযেতে এয়ে এয়ে ভিডিও হরে ভৈনয় হচ্ছে তা ফাটায়।"
rec_45_audio_71,"উফরাত ওই লেমার বাবা ও হবা কোইন।এসম্যায় যেসেতো হামর্কতা হয়লে, অন্যান্য সমাধিস্থা হাঁটা করালেগেও আনিয়া দিবারকতা কোইন, কিন্তু উফরাত বইজ যেতে একট্র সময়ে প্ররুপ।"
rec_45_audio_72,"যেতে দেখন যে আমি ফরাদ বইজি, মোবেল আধুনায়, ভাটে মায়ার মারা করেন, আজ কে কেতে নেট না ইনি, মানে অংবুজী না তারা কাজে এই চেলিষ্টা কেতলাগে মনোয়ায়, এসমখল হকল মিলায় ইতাজ সমখলন সমখলন সমখল যাওয়াকট অপর করেন।"
rec_45_audio_50,"যখন এই হত্রাম, এসমধি খুবই শুরু আছেন, তখন যদি তারা জিকেটা যখন তহন বানে যাওয়ার ফরে খুব বেশি একটু দুরে-দুরে থাকত করেছেন।"
rec_45_audio_55,"মেরামীয় জন আমার নিজেলে গেয়েছেন, আমা লে গেয়েছেন, তো তারার একটা আলাদ এখা যোগ মোদাখায় মেরামর বায়ে, এটা আমার প্রত্যাখায্য ব্যচিন-ত্বকার ক্রাত্রকিত্বে দেখছেন।"
rec_45_audio_53,"তার দাদীই যাচেন, দাদী যাচেল কুলে গেলে হয়, তুমি যাও, তুমি যাও, আমরা দাদে কুলে, এদীড়াম, আমরা মেনা-বাহ্য চোন।"
rec_45_audio_51,"কিন্তু পড়েও বহ্যতারত যে বাইরে বাইরে এখজন ফরেগে আস্টেস্টে, যখন সময়ে, বাক্কা করামাজকে ছিলেন, তখন দেখা যায়, দুই জন।"
rec_45_audio_63,"আসলু ফরে মানে ফরিয়া বা দেখে বুঝও যায় যে আসরোই টাকিন্দু প্রকৃতির সাথে মিলি যায়।তারা জ্যাস্টা হওয়ায়।তা কোপালকুণ্ডালয়ের উপন্যাস চেষ্টা একটার কাহিনীটা মজারাস আছেন,"
rec_45_audio_58,"প্রতাশীন ঠিক করে যেন ক্যান্টা হোড়তাম ঠিক করি কোন্তু ফরে যেটা অনুঘর তাম, যে কোন হে যেশগ্রও করতাম।"
rec_45_audio_65,"কিছু খাম করা লাগে, খাম বলতে গুন্তাউনায় মায়ে রান্দি উঠি যায়ে যায়েন, গবুনারকে একটো গ্রম হরা লাগে, দুফুরাতারা হাইবেল লেগে, আরকি, ত্বারান্দা লাগে, রাজক্যো, হালা, দুইটা, গার্ডে, লিনেড়ে, গর্ম লাগে, বলেলে, প্রম স্কুল বন্দ লন্দন দিন্"
rec_45_audio_59,"শুরু করে নিবাদে তোয়ার ঐসা, খনিন ইসা তুল কেশেস যে কে তার গল্প করতা, গল্প আসলামার ও জায়া বালা লাগয়েও যে আমরার বিভিন্ন তোওয়া গল্প তাহাযে, উপন্নাসতাহাযে, কাহিনীগুলা,"
rec_45_audio_62,"এর একটি হিসে তার কাহিনীটা উপর সুন্দরু হয়িতে গেলে, ক্ষোভিয়কলে তার সাহিত্য লেখার ক্ষেত্রে উপন্যাসক্ষক কবিতা আর ছোটগল্পকো ও গাছ লতাপতা প্রকৃতি চারার করত্বই উভজেনা।সপ্তল্লাখে মানে প্রকৃতির আতারায্য হেহে পরক্বগেপরে পরকেপরায"
rec_45_audio_49,"মানে এই দুইটা ভাচ্চার শুধু জমত ব্যাচ্চা দিকে না বা জমত ব্যাচা মল লাগে দিকে না, সবলে এই দুইটা ভাচ্চা খুবই কেতে হয়তম, ময়া লাগে দিকে, তার হয়তার হয় খুবই সচাতন দুইটা ব্যাচ্চা।"
rec_45_audio_56,"যাখার নেখন মনোয়ে যে একটাদিন যদি যাওয়া না-ওয়ায় তখন আসে লে দিন ঘাটে না, মনোয়ে, কিছুতে খান মনোয়ে যেমন বালা লাগে না, মননি কুঞ্চম ময়ে যাই টাউন, বাকুকুঞ্চম মনোয়ে তারার সাথে দেখাইই তোকায্য।"
rec_45_audio_54,"এর হোম দেহলাম যে প্রত্যেষ্টপ পাচ্চায় তার নিজর্ভাষার মেডামরে-যাবে হোয়তা ছাড়র ক্ষেত্রসেই- মেডামরে খুবই বালাফায়, বালি মনো করে যেতাই নামর আমার কিতা হোয়তাম।"
rec_45_audio_64,আগ্রামুলোহর রাজাপত্রা সময়ে ঘোষভাবে কোই দেখলে প্রতল গুইটা হরিয়া ভেয়া করে। করে। করে মাসকে এচটানা চল্লিশ মিনিট মাতিয়ার দিলেই তাম। বাদেদ মঠাত হরিয়াজকে সহলে গুম দিকুলিম হোনি ময়ায় হয়াজকে বাদ্য দিতা।
rec_45_audio_66,"কোয়েলা, যদি আমার শুভিদাম্যত, যে কোনো টাইমিজে ফরেয়েতে ফরেই, নিরোধে বিখেলে শব্ঠী নেহলোকে, ফরানির লাগে, বেশি প্রশার তাকে, ফরাই দিকেলে, আইদিদি হবে উখড়ি দিগেলে, সন্দা ফারবিজ্যে, ছড়াটটা বাজিজ চিজেয়েয়েভ।"
rec_45_audio_57,"রোহমেটা রোহমেটারকে মনে ওয়ে, দিক তলাহান সলের আর কীতা হয়তম।"
rec_45_audio_70,"যেউ হোনে অবাহ হে, কিন্তু কিছু খরা নেয়ামী এউন্ন উপরীক্ষার সময়ে ছাড়া এড়াগে ফরাদ বইলা যৌতে উফরি না হানে, সারা দিনে উপরী না হয় নামরা কুন্ত্রইও মনোনিনোন্সম্ময়ের আগ্রহোটা থাকানা।"
rec_45_audio_52,"এত ফ্রি ওইছে যে হন দরজা ঝখন কোলিং বেল দেই, সাহা, বেলগো নিতে কে দেখে যেন মেডামাইসোন, এসময়ে পড়ে গঠিত্ব করেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন, কেন,েন,ব"
rec_45_audio_61,"এটা আইর্সেদর ওয়াস্টেরত্বে সমাকটে ফর ইসলাম, যা ইত্টেনার্সেদর বঙ্কিম জন্য ছোটবাই আইর্সে কোপাল-কুণ্ডলে উপন্যাস চেকটা।"
rec_45_audio_67,"যেসময় হকলত, ও ফরিলাই, মুনোদা শানি গিত্য।"
rec_45_audio_79,"ও ইয়ন্যা, প্রয়েন্টন্যা, রেসেল্ট অন্য আর্কে।"
rec_45_audio_87,ইন্টারোপর্ত ও এসময় তাই দুইটা ইয়োয়াঞ্জেল।কৃষ্ণগান্তের উইল আর আড়োষ্ঠা-জনেই কীতা আছিল। আইনচেল। আনিয়া ফরে তাই ফোঁড়াও ফরাস্টা ফরাস্টা ফরাস্টা আক্য দুদ্বত ফরিয়া তিপাদে আমার সারসংখ্যপ্র হ্রিলয়েস।
rec_45_audio_97,"সাকরি হরের, তহটা ছড়িয়া এখদিন ও স্কুলওটার হিয়াবাড় দেখা শুনা করতো, স্কুলোর মাজুকিয়ে থাকত, স্কুল লিখতে তেমন এটা।"
rec_45_audio_90,তো হনল ফলা ওই সেনা ছোটোগল্ফ কোলা কিন্তু আমার থারডিআয়জিগুনো ফোরসিয়ার মাঝা মারার বিনিনত্র ছোটোগল্ফ আজিকগুনো ছিলিগুন আমা বালাকচ্ছে।দুইটা গল্ফ আমার মানে কোভিভালা লাগে।
rec_45_audio_91,"মোনো আসিলিগুন আর হয়েন যেন, খৈতাম, মার সময় নেই আমি এগন বাড়ি ফরালী জিতেম, কোন বদে দশ মৃণের ঐ জাগুয়ে দশ মৃণির লেও, কম্পক্ষে দশ মৃণত দিতে পার লাম, আর কিতা হেতাম, স্কামাবায়ী, উফ্বাভাত স্কল, আর আমি আর মার মার মার বার বামারমবমবাযবই।যবাবযব"
rec_45_audio_83,"কতুহ খালকে হচ্চলে, উপন্যাস, বাকাহিনীরিয়তা হতা, আমি আসহলে বাংলালি অনার্স পরলো কিতৈবে, তামন একটা তর ও যে পুরা উপন্যাস প্রত্যায় ও ত্বসাইটা ছিটা কমিত্র উপন্যাস কেমে, উপন্যাস পুরারা খতুরিকে উপ বই, বই, কিটার পুরা পৃষ্টি আমি দেখতে নাজিগী�"
rec_45_audio_76,"মসারিখটো নারীচ্ছে, যে সবাপরিক্ষে দেওয়াত গেছে, বৃতে উত্তে ইম্প্রুভ দিরাম।"
rec_45_audio_92,"রুবিনোনা টাকুরে একটা সুলোগল্প আছেন, তঃ একরাত্রীগল্প আছেন, তঃ একরাত্রীগল্পর কাহিনীটাওয়ে বালো, এখনে যে কাহিনীটাওয়ীল যে তার জন্য কাহিনীটায়িলয়া কাহিনীটায়ও কাহিনীটায়িয়িকাহিনীটিয়া কাহিনীিয্যায়ায়িয়ায়ায়িয়ায়ায়ায়ায়ায়�"
rec_45_audio_74,"ফেল কোরিয়া যাসামো ফরীক্ষা দেওয়াত গেছি, এসময় কৈতি এগেলে প্রায়ক আসলিক শরম লাগছিল।"
rec_45_audio_86,ফরাপরায়্য তখন এই মনোদ্য গল্ফ কারে মানুষে যে কিচ্ছা হয়ন অলাহান করিয়া তাইরিয়ে কৈতাম ফুরাস্ট্টোরিটা সরচন্কার।
rec_45_audio_77,"তারা হইল আম্বুলে, তুই জিকাজে, তারা কোন কলেজোর, তারা উড়ে হলো যে আমরা ও গোয়েনগের কলেজোর, ফরিয়ে আমরাতে পুরে অবা করই মূলে, গোয়েইন কলেজ আমরল লোগর স্টুডেন্ট আমরা তারা রা কেন কেন আমরা যেমরা যেমেজ সিনিয়ার।"
rec_45_audio_73,"পোর্দিয়া যান ফাইনালিয়ার একটু চেষ্টা হরে যাতে পরীক্ষার্থা বলভাবে দিয়া মোটামুটি একটা পয়েন্ট ফেবার, থাডিয়ার তাইয়েভার ফেল হোরস দ্বীয়।তিটা আমানলাইভর ফাস্ট ফাস্ট ফিল আছিল।"
rec_45_audio_89,"এখন এখন এখন এখন এখন এখন গল্প কোয়িতা মুবালাহ, গল্প জনগুয়িতা মৃদ্যুদ ফর্দি আর একটা গল্প হোয়ে হপরিকার বাকি খয়টা, বাকি পরিকা অগুন, ফলিট, বায়হত ইতা বাদে, যাবহায় কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা,"
rec_45_audio_102,"আছে হরিয়া, একটা হেয়ে বুঝতে ভারত, মানে সামনে না ইলো বা তাইর গোলা না আসুন লেও, একটা হেয়ে বুস্তে পার্প, একটা আমি বিশ্বাস হরি, কারণে উল্ডেখে, এরপরে তহজসম্যায় কলিঙ্গ বেলো চাপ দিয়েই, সময্যায় কলিঙ্গ বইলো চাপ শ্চনিয়েও ববইয়ন।"
rec_45_audio_78,"পরে, খিলা জেক্স-কিল-হান, মানে তারার ত্বুপ্তর্দীয়ারো ফিনির্ভরিক্ষা একেসে ড়িজেলটো দিলেইছে, তার আয়, হনকে তার লিখিতে পরীক্ষা তার মানে তাবার থার দিয়ারও ফ্রিক্ষা কেতবলে গিতার লিগেয়ার ফ্রহে তারা হলযেছড়ে তারা প্রতিয়ার ফিকেশম ক"
rec_45_audio_96,"য়ে এটা স্কুলোর তর সাকরিনীতে সময় সাকরি খুঁজিয়া মনোয়ে সাকরিফেয়েছিল না, ফরে তর এটা সাকরি স্কুলো সাকরিনীতে সেকেন্ট মাস্টার পদে। এ হন এসে তর সাকরি করার ফরার ফরই গ্রামর, সাকরিনীতে বাক্যা শহর থেকি দ্বডেগে।"
rec_45_audio_93,"এতার নায়ক কর্নায়ীকার নাম বলি যেই।তো যে নায়ক আছেন, নায়ক আর যে গল্পের মূল নায়কা, তারা ছোটপেলা থেকেও এসাথে তরবর ও এসে এখলকে তারা স্কুলো যাপারশালা যাপারশালা যাপারশালায় করত তারা জময় বহ্য খেলত, ততারদিস্বময় খালয়িত সময়য়াপত কাপয়"
rec_45_audio_100,"উকিল্লা ইসে তার উকিলোর বাসা তার ইহদিছুন নিমন্ত্রণ নিমন্ত্রণ হন যেই বেলেগীয়া, তো হে নিমন্ত্রণ ফলন করালাগী তারা বাড়িদ গেল।"
rec_45_audio_98,"কেউলাকেলা, গ্যাক্সনা, কেলা, কেলা, কেলা, কেটা, কেলা, কেলা, স্কুলদেহাসনা করতো, তাঁর সাকরি করতো, অলহাম করিয়া, তাঁর ফরিবারসা লাইত।ও, এসময়য়ার কেলা, তাঁর দেশাপাড় করাজ জলদেশ জবিশ্বারচীন করাজ করাজ করাজ করাজ করাজ করাজ করাজ করাজ করাজ করাজ করকা"
rec_45_audio_120,ফরে তজসময় বেটা ধরা হয়েছে ফরে তর অফিস থেকে তার ইয়ে হওয়া হয়েছে।
rec_45_audio_109,"ও বছর জাগার মাঝে তা-ই গিয়েছে, আর ওজেন নায়ক জাহায়েও আইসে।কিন্তু ওই সময়ে তার আর মধ্যে তার আর মাঝে অনেক ক্ষতা হয়েছে, কিন্তু অন্য।"
rec_45_audio_111,"এর বাদে তর আটটা গল্ফেলোগীতর আটটা গল্ফেলোগীতর রবিল্লনাট্যাকুর রুপ।আমে রবিল্লনাট্যকুরও গল্ফগুলা মনোয়া কাছে বাস্তব মনোয়ে, বাস্তব বল্যনাত্যে যেগুলায় লেখ ছোইন গল্ফ সবগুলা উতর বাস্তব যে বিষয়গলারে।"
rec_45_audio_105,"অন্য এহবেটার বুউ জাহরণে হয়ে তাই রুফ্রিয়ার হন কোনও তরক্ষিতা হতে পারতো নায়, কোনও অধিকার দেখায়ইতে পারতো না বা কোনও এখটা খরালেগিয়া তরজুর্জ পদন্য জন্য করত্বনায়।"
rec_45_audio_116,"সফরে যে তাঁর বোরো বোরো বোড়ো এ হন যে নতুন বেগেছে, ক্ষমবোষ্ক বোয়ো-"
rec_45_audio_115,"উইজন করেন, ক্ষম্বলস্ক, বউ, তো বেটা একে-"
rec_45_audio_104,ফরেগিয়া হে বুঝতে ফাল্ল যে একটে উইলুকি তার সূটোপে লাগুর সক্ষী তার আগে এখন আগেজাল এখানে ইত্যাখানেও যেক্তি ভারত ও মায়ত ভারত যেকে হরই হোন তা-ইযেক্ত।
rec_45_audio_112,"কাঠাটি বাস্তব জেটা তাইনডেখসোয়েন, অট্টা নিয়েও তাইনগল্প লেখসোয়েন, ততাই নোয়ে যে সূটগল্প যেগু না ছেই, গুণোরলোল্ভের তর এশ এখজনোর জীবনর বাস্তব কাহিনি নিযে ওয়ার কিছু গল্প গলোল কলোলা লালললা লাললাললাললালাললালাললাললাললাললাললাললাল"
rec_45_audio_122,"আরবী যে, জাহারানে আষ্টা জিনিস-র্না-আর কিছু না-ই- তত্ত্ব-পিঞ্চাশ মিনিট না-য়-তর-চল্লিশ মিনিট ওয়ে-গেস-এ-।।।।।।"
rec_45_audio_113,"যাকা হন এসে তর ফরে তু তার বইয়ে হইল যে আরেষ্টা বিয়াহর আলেগিয়া, কিন্তু যামারিকটা জামায়িকটা বইয়েকান হয়ে তা জামারিকটা হাশিয়া-উড়াইদে, হে বিয়াহর দেঁজনায়।"
rec_45_audio_107,"গ্রিয়াতর এখটু এখট অনুবপর, মানে হে যে হাস্টা কোর্সে এই হাস্টা তহনকার সময়ে তাই ইড়ে তরপত্যাখ্যানো করস্তে, তহনগ্রিয়য়া তার এটা প্রতবেশ্যবেশ্যবেশ্যবেশ্যবেশ্যবেশেণ্যবেশেণ্তবেশেণ্তবেশেগেশেগেশেগেগেগেগেগেকনেগেকন্�"
rec_45_audio_118,"তার সাওয়ার পরিমাণ এতটায় ও বাড়ি গেসে, বা তার মানে জিনিস্পত্রের প্রতি চাহিদা এতটায় বার্সদেশে।"
rec_45_audio_110,কিন্তু কিতা হরতে পারছেনা এসম্য রাইট-ফুররারাইতে অন্ধকার অনেক খতা হয়েছিল কিন্তু কিতা হরতে পারছেনা আগে করতে ফেলবাই কিতা করতে ফেলবাই কিতা করতে ফেলবাই কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিতা কিক্ছা কক্�
