,External_ID,Contents
349,rec_15_audio_2.wav,‚বড়॥ংংঅঊঅঊড়laয়নঅড়থজুঊফগঅউড়সহফড়াইঅউয়ফড়ঊlদpপজগবড়হaগাড়॥ইঅউদপঅউফউড়্দউঅঙআইঅউaড়ঊlদpজড়‚অঘফড়ঃঅ‚ফআড়॥ইঅউড়॥ুংঅগa‚দঊফড়ঃঁ়ফনফড়টঅগড়গঅপফড়ঁঅউৎহফড়সঘফথড়পঅহফড়॥ইঅড়ঃঊ়ফয়নফড় ণউথখ‚aড়পজগজড়ঊড়॥ইঅউড়হজুজড়ঊফগঅঃখ‚aড়॥ইউঅড়সঁঃঅছফড়ইজঁদ‚ অঝঅয়নaঅড়ইড়সঊকড়॥ইউঅড়ylফঁড়ঘৰউড়ড়আুদয়ফঝঅনa‚দঊঅড়ইঅউব়ফড়॥ইঅঘফউড়দঊঊয়জপঅয়জপড়ঊদয়ঊঃদছঅড়ঊa়দ়alদlড়হaগ।ড়
350,rec_15_audio_16.wav,ঘউদজড়ৈউ‚অসঁহফড়‚উদইlৈউড়ঊঅউদঃaুজউড়ঊlদpজঊlদঘlaয়নফঁঃদছড়ৈআ‚ফlফড়পঅায়নঅউঊগlজড়ঊঅআ‚জlঅঝইজগড়উফঅগফঙড়ঊফথ দউফয়ৎগয়নফড়ঙড়ঁঅঊফউড়ঙ়ড়সঝঅঅড়সংঅাঅসঝঅনড়ঃকঃঅlঅয়নড়াইংঅয়নড় উদa॥গজপaনড়ঁজউড়সঁদ‚ড়ঊশ‚ড়yউদছ।ড়
351,rec_15_small_audio_0.wav,ঃঅঊড়ঊaঁদlঅ‚উ়ফড়॥াআঝফয়নফহফড়ঊaথফঃদুফুজঁউফথlড়॥ড়la‚অইlঅড়ঊঅড়ঊaঊফঝফইlইজ॥হঅ।ড়
352,rec_15_audio_18.wav,ড়ঁalদ‚অঊঅঊlঅড়ঁউহaগঅইড়‚ড়য়জঘaড়ড়॥ইঅউফড়yঊথবইড়ফড়ঘজআংঅড়॥ইaড় দউছই়়ফ aঘফথড়ঝঅয়নঊড়াড়ঊaঘফথড়য়অায়নঅউড়ঝlদয়ড়ঁঅঝটবুড়ঁউঅাড়ঙaঃaড় দউঅআুংaনঝঁউদইড়॥আুaঃড়ঁউঅউড় উ়ফড়ঊaঘফঝফইড়আ—ঁয়ফ‚ড়ঊঅড়আ—নফহফড়॥ড়ঙ়দহফড়য়ফড় আ়ফঃয়ঘaড়খঘaঘফৈaয়ফড়ঘফথফউড় উaঃদছa‚a।ড়
353,rec_15_audio_17.wav,সউফউঊঅঘড়ইlডউড়‚উড়ঊঊaধগফয়নড়়ফlড়‚অঊঅউlঅড়ৈফ‚ফড়সউফঙগুঅyঃগড়॥ইগঊaথদয়‚lফড়ঙ়দহফড়য়ফয়নঅঊঅঃঅ‚ফড়ৈo‚ঃফউড়॥ঊদউঙoড়॥হফড়ফয়নঅউড়ইজদঝঅয়ন‚অইড়ঊaদঊফথফড়ঁa‚বড়॥ইফড়ঙ়দহফঊড়ঊaহফয়নফহফ।ড়
354,rec_16_audio_2.wav,অ ়lঘlজঝঅয়নlঅ‚ড়সড়ঝlদয়ড়॥ঙ়়ফড় বুইুaড়ঊlদpঊlদpড়ঃ্অয়নআড়সৈlড়শঁaঃaড়ঝফa‚বড়॥ইaড়ঘজআড়ঊহউড়উঅlaকাড়়গছঅহaড়ইড়ঘজআড়ঊহউড়আহফড়‚য়নফড়ঝlদয়ড়সঁফড়ড়্ফlদদউড়ইবুঅইজুজআঃফড়ড়্ফlদংড়ঙaঃঅঊফড় গড়ছফড়পফগফড়lঅঝইবগড়ঝঃaইড় অlaইড়॥হফড়সউঅ।ড়
355,rec_16_audio_3.wav,ঘয়নঘফউড়ঃঅছফড়ঊঅগআড়ঃইয়নড়ঁঅুফড় অউদ়খ‚aউড়ঘঅআ‚ফটঅউঃফুaউড়ঙবয়নঅগড়ঁদয়অইদ অঃগফৈবঃদ‚অৈধaগড়ঙlড়গঅপফড়ঊঅউদঃaুaঁফইদ অ়়ড়ইaয়ঁlড়ঁইaগদগঅ‚aড়হaগঅlদ‚ড়ঁইaগদগঅ‚ফড় দউ‚aউঅ‚ঁফআঁaa‚ড়য়ফড়হঅ‚জগaঁড়ইঅউইঅংউaড়ঁউ‚বড়সআড়ঁউ‚ড়ঃফআড়ঁউ‚বড়॥উড়ঙব়ফড়সঘফউড়পজ ড়উয়নফ।ড়
356,rec_16_audio_0.wav,ঊঅউদঃaুফউড়ঘজীদডধদুুaড়‚অঁফড়গফইউড়ড়॥ঃগফড়ঃঅঙঝঃদুaগদয়নঅlদংফউড়ঊaথদঊঊaঘদয়অগয়নড়ঙ়হফড়অড়॥ঃগফড়॥ইঅউ়দহঅড়হaগড়lঅড়॥ইঅড়ঁজইaগদগঅ‚aড়হaগড়ইঅউদঁaুaকড়ংa অউদুইফlদুফড়‚oডঅlড়ঙ়দহফড় উগযপফগড়ঃদুঅউুaঃদুড়ঊaটঅপফ‚ড়॥ঙaডঅlড়ঙব়হফড়ন॥ইaড়সঁড়ঊহউড়ছঅঁঅড়ঁঅউৎফড়॥সঊড়॥ইaহআঝরঅlবনঅইঅউড়ঊlদpজঊঅlদঘঃঊঅআড়‚অ।ড়
357,rec_16_audio_1.wav,হaগড়ড়সডঅlফড়ঙবহফড়॥ইaড়ড়ঊঅঘaঁড় অথফড়ঘaঁফড়্ফইaগয‚দ‚aঁঅহঅ ঘaড়ঃফড়য়ফড়ঊঅথঅ‚অাউড়ইফয়নফড়সহঅঃaদগফড়ংফড়॥ঃঅঝৎদৎড় দউঃaগদগফংঅড়সথঅড়॥ঃগফড়য়ফড়ঊঅঊড়গঅৈ‚ফহফlড়lঅড়l‚জlড় উaঊফথড়উ়দ়aঁড় উঅগফুঅগ়ফড়॥ইঅউড়ঃঅ ড়য়অয়নফঁুড়ylজঝঅয়নযড়lঅ।ড়
358,rec_16_audio_4.wav,়অ‚দউগযপফউড়পজ দ‚ড়ylফঁড়হaগাড়॥ড়ঁদয়অইদ দউঅঃদুদউড়হজড়‚বড়ইঅউঅইঅউa‚‚ইড়ঃaগফুফউড়য়ড়ylউফউড়॥ইlঁদয়অইদ অহফড়ঙঅহফড়ইঅlঅইঅউaঝয়অড়ঁইয়ন॥য়নঁফড়॥উবহফড়হঅ‚দউড়গযপফড়পজ ছঅঁঅড়ঃ‚দঊড়য়o‚ড়ঁইaুaড়lঅআ‚ড়‚অউড়ঙব়ফড়ড়ঊaঝaঃঅউড়ঝফঙa‚ড়আঝঅl—— ড় দউথঅড়ঃরদঝঅনaড়ঁ ঃ দউaয়নড়ড়ঝlদয়ড়ইঅঅইঅউaয়নlড়॥য়নব়নড়ঁদয়অইদ অঃড়ylফঁড় lদ‚ড়ড়ঊaদয়নoঘইজঃদ‚ড়ইঅগযড়ঙগফড়‚অঁফড়য়ফনa‚।ড়
359,rec_16_audio_8.wav,॥ড়ঙ়দহফড়য়ফড়সৈঅlফড়ড়া্ফlদঘড়ঃঅউঁফগড়ঊঅগজড়হaগড়lঅড়্দয়অlঃঅউঁুaড়ডংনaড়হaগঅইড়‚নবঝlদয়ড়॥ৈফড়ঊঅগআড়গঅৈড়হaগড়‚ঊফড়থঅঃদুদউফড়ইঅlঘঁথঅঃদুদউফউড়ঁদয়ইদ অঃদুড়ঁজঊড়ঊঅগবড়গঅৈ‚ফড়হaউড়ঙl॥হঅবয়নফহফ।ড়
360,rec_16_audio_6.wav,ঃয়নইঅঃফউড়ই‚ড়‚অঁদয়ড়়অউড়ইঅঃফউড়ই‚বড়‚অঁaড়পlউৰইফড়‚দউড় অৌ়ড়ইঅঃফড়ঃইয়ন়ফড়॥ইঅউফড়ড়ঃaংঊaহফড়দউঃaংড়ংফায়নঅউড় উড়য়ফ‚জড়হঅ‚দউড়গযপফউড়॥lদংঅগযড়হaগগঅlড়ড়সৈঅlফড়॥ইঅউফড়ড় দউঁঘঊযউড় দউুapalযড় দউবপদউঅইফড়়অয়নঅগগঅৈ‚ড়॥হফইড়ঊফথaড়ইঅউঅইঅউaঘ।ড়
361,rec_16_audio_5.wav,l‚জlড়ঙগড়l‚জlড় উaঊফথড়াুঅড়॥—‚দয়অpolaঁড়ঃঊড়আড় দউফআ aড়সঊlড়সপজগবড়ছঅঁঅড়ঁঅউৎফড়॥ঃড়পঅইঅউড়yগগঅআৈুঅড়ড় ফঁঊaথউড়laয়নয়নড়‚অঁফড়॥উড়াহফড়ঁজঊড়অগগঅ‚নড়ঁজইaগদগঅটঅউড়ঃaুaউড়গয়নফঁঃদ‚অড়ঙড়ঁইalগঅাঅউড়ঃaুaড়সগব অথদ‚খ‚a‚অইaউড়ঊলপইৰlদpড়ঙগফড়হaগইড়ড়আডঅlফড়ঙ়দহফড়yঘযlড়‚অঁহফ।ড়
362,rec_16_audio_7.wav,aুঅইউঁজড়ঊঅগবড়গঁ‚সড়ৈজইaগঅউড়ঁদয়অইদ অঃদঁফউবঙইড়ঁজইaগদগঅঁদয়অইড় অঃঅড়ঃগফড়ঃজুদউঁদয়অইড় অউঅ॥ইঅউড়টঅগআড়গঅৈড়হaগড়ঃজুজড়॥উড়ঙ়দঃফড়য়ফড়সপঅlফড়্উঅগগফৈঅড়য়ফড়‚বয়নইaড়ঊa aয়নফংaঅদুড় olদুaড়হaগইড়‚ড়ঁউঅগফড়ঙঅহজঊড়ইবুঅইুaড়টঅগজড়হaগড়ঙউlড়সঁুঅড়্a়উড়হaগ।ড়
363,rec_17_audio_2.wav,ঃবুবঁঊফগঅড়॥উদঁফড়উৈঅইড়ঁঅউঃঅন‚উদঁফড়উঙইঅহaগআড়থজউজঊগঅয়নড়ঁজঊ জড়়দ়ফড়ঊঅগঅড়ঁউঃফড়ঘফঅাড়॥ইঅগফপlড়ylজঁড়দউঅইফউড়সঁুaড় উদpঊlদpড়হaগড়‚অঘফউড়ঃঅছফড়আড়ঊaঁঅগঊফউঅড়ঁদয়অগlঅইড়‚অউ উড়lপজগদগঅঙয়বংড়ঙঅংউংবঙড়‚ইlফঁড়ঁফগঃaড়‚অউড় উয়বপউদৎা।ড়
364,rec_17_audio_14.wav,সআড়y ঃদছঅঁaফড়নৈlঁফড়ঘlউঁড়পদউঅইফুড়ঃফlফইদয়অউড়ঃদঁজগফড়য়অয়নড়সঁlবংaআয়সফঁaড়yঊঃদ‚অনঁlদ‚ড়িঅয়নসঃঅঊড়ইaগঅড়সইlঅঊউদ‚ফড়ঃদঁজগগঅ ুঁফড়পজইউঅড়—ুaপস‚জড়ঊঅগয়নফড়উঙঅউদহফফড়সুaড়ঊlদpইঅlদঘড়ঊaটalদlঅড়পঅইফউউড়স‚ড়ইঅlজধফউড়ঃঅছফড় উa়aঊaহa‚ড়‚ফড়ইবুঅঊউুaড়ঃদঁজগফৈখ‚বড়ঊঅগঅউুঅঁখlaঁড় উaধlঅড়ঁalদ‚জড়ঙঃদহaগ।ড়
365,rec_17_audio_9.wav,ঊঅঊঅড়ঁaড়ইঅআড়পaড়ইঅউaউড়ঁ‚অইঅlফড়সৈlড়ঘঘদ‚ড়থৰঙঅlড়॥হফড়সংঅইlফউড় অড়থউড়ঙaঃফঊফড়ড়থঙযউড়lয়নঘযlড়ইঅআুুঅআড়সঁlঅইঅগড়aঘদয়‚lদয়ড়lফায়নঅয়ন॥ন়দহফ‚ড়pড়ড়ঃদঁজগড়গঅআ্দগফয়নঅড়ঙয়নড়ঃদঁজগফড়lal‚ড়lঅঝড়পজগদগঅড়হঅঁগড়a‚অঊঅঝফউ।ড়
366,rec_17_audio_15.wav,ঃঊইaগঅড়ঃদঁজগড়ঊদয়অ ুঅাড়ঃজlpউফউড়ঁঅউহফড়ঃঅউঘফহঅছফড়ঊঅউঅংনঅঃইড় দউঁবঝaগঅউড়ঃদ ফথঅনগaয়ড়॥অইঅড়ঘফঙaয়নঅুঃঅউড়াআড়॥থফধদঁজইঅউড়ঊaথদঊঅঃড়ঃঅউফউড়ঃঅছঊফড়়aঁঃ‚aঁঅুaয়নঅlড়পlদ‚‚ফড়ঁবুজপজ‚ফড়ঊঅউlঅড়ঃইদ উদঁড়হaগড়lফঁফড়সআড়থaঃইদ ঁউঅনড়ৈlপউl‚‚ঁৎফড়্aগড়ঁউ‚ফড়ঃফইঅ‚ড়আlদংঅlঅঃগঅইড়॥ইa।ড়
367,rec_17_audio_4.wav,ইঅlঅড়সুঅড়ঃউৎযয়নড়ডুlঅড়ৈনড়ৈফগঅগবড়॥ঊঅড়হবুঁঅগঅগবড়হংaাড়শ‚জড়ডংlঅ গড়ছফঁaঘজউঁগ‚অনaড়সুজড় উঃঅঁঅউড়‚দঊড়ফইlফড়াড়হঅ‚দউআহaড় হঅ‚দউফউড়ইগড়‚॥ইঅঘফউড়সঁুঅড়স‚ফড় অথaড়সঁুঅপঅপlড়॥হফ।ড়
368,rec_17_audio_3.wav,ঁaহজয়পlড়ঊউঃঅপঅড়গঅনaপ‚ফ‚উইড়সঁুaড়ঊউদ়অঁবlড়ঃঅ‚অউঁঅড়ংঅঁড় ‚ ়যঊlফউড়ঁফহজআহফঃঊaগঅউaয়ড়॥উথoড়ঃঊঃa‚a‚ফপফl‚ উaড়pউঅড়উঅঁঅউউ‚॥ঁহঅড়সঁুঅড়ঃদ‚দখ‚aঁড়ঘaইদস‚‚ফড়ইফয়নইজংনফড়ায়নগদংফ।ড়
369,rec_17_audio_6.wav,অৌহড়ছফঁফড়হয়oঁaগoঊড়‚অইlঅড়ঃঅ‚অউড়ঝlদয়ড়নফহফড়ঊlদpড়ইpড় দগফlড়ঁউ‚a‚ফড়ঝফঊঅড়ঊaাপফইlঅনড়ড়ঃঅঘঅউড়ঝlদয়ফড়সড়ঃইদ ৰউদৎঘaনপদউঅইংঅড়lঃঅউঁফগঘফইজঁঁal‚জড়য়ৈঅlৎদংঅড়পঅলপফউড়ঘফড়ঘঅায়নঅড়থজউজড়ঁগগঅটড়ঁaড়ঙগঘফড়ঘফড়‚ফাায়নঅউদঘফঁড় উড়য়অায়নঅউড় উঃটঅউড়ঁolদঘড়আয়নইlফঁঅড়yঊঃদছঅড়—হফড়॥ঘঘফইlড়়হফড় অউদছফহফড়lফ ‚ঁaনড়ঁউ‚lঁaড়lঅ।ড়
370,rec_17_audio_16.wav,শ‚a‚দঊঁড় উগaকঅঃদুঅআংaঃফউড়স দউaয়ন‚জধড় aয়ন‚ঃঅহফড়ঃফপফlপয়নফড়॥আইalঅঃদ গঅইaগযড়‚অউঊনড়॥য়ফড়্অঃদুঙঅহaড়াড়ঁa‚জড়ঊউদ‚ইঅlড়ঁalদঘ॥আয়নঅ॥আউফঃফউড় দউaঊঅথlড়ংফlুফড়ঃজনঅঊড়ইaগফড়॥ইউঅঘ‚ফড়ঃaঁদুফড়ুফlদইবড়ঘঅইংঁফlদ‚ড়‚alllaয়নঅঃগঅই‚ফড়্অঃaগফlড়‚অউড়ড়জয়নঅঊঃঅউফউড়ঃঅ‚ফউড় ৰউায়নঅদংফউুঅড়ঊঅগঅড়ঁউঃইদ দউপঅড়হযl।ড়
371,rec_17_audio_1.wav,‚অউ উঊঁদয়‚ ফউঅয়নড়ঃইয়নড়য়অয়নড়‚l্দউফlদংফউড় ফউঅড়্ঊইaগaয়নঅসুইবুঅইlুaড়সহফ‚ফইlঅুবড়দউদয়অlড়ংঅপaড়‚অউড়্দয়অlঅঘঅয়ন‚গফড়ড় দউফlদংউফlবটউফউড় ফউঅড়॥হফড়lড়ঁ‚ ফড়উঅঝফড়হউ উঅ‚‚অউজউহফড়ঊগঅড়য়অয়নlঅসঁড়ylফঁড় ফউফড়॥হফস়অ‚অৈদধ‚উড়গঅআটফউড়থজউজড়ছফঁফআড়।ড়
372,rec_17_audio_5.wav,‚ফইঅঘফড় অথফউপদউঅইঅউড়lঅইগফআড়ঃফউlদঘফউড় জউ উঁুaড়lফঁড়ায়নঅগঘগড়য়দplঅআড়ঘaয়নফঅড় দউফঁদধaড়ঊগফংড়ঁয়গঅপঅহড়সঁlঅপঅড়ঘaয়নড়ylফঁঊঅউড়ড়হঅ‚দউআ‚aড়সঁড়হঅ‚দউড়ঙফঃফ‚ইড়়অউঁঅ়ঘফউড় দগaঅড়ঁউদ়ফউড়ঘa॥ইঅদঝaয়নঊঅড়ঊaঙড়য়ফডজপদউ জউড়ছফঁঅড়ঃফllদঘ জউড় দউঅয়নঘউড়ঘফঊঅpয়ফড়ুজুঅগড়ঁফঊaড়আসফউaয়নফড়ংঅ।ড়
373,rec_17_audio_8.wav,াঃইয়নইaুlঅড় অইড়ড়ঘবয়ঃুইaুদফউড়ইpয়ড়lদংaয়নঅঃদুlযড়lঅইফড়ংaঙঅঃুlফঊউঅড়॥ঊঅউঅইঘঅড়ড়থজউজড়ঁবগগঅপaঊদয়ঊড় দউঅ়যlড়ডlদুঅয়নড়সঁুaড়ঘজআুaড়পঅইড়াহঅউঁয়অগঘaড়lঅইড়ঃঅঁফগড়ঘফয়নঅউড় উড়য়ৈlড় অংনa‚ফড়়গফড়॥ঃগঅইড়়উa‚ফড়॥ঃউ উঘaঁফড়ঃজৈইজঁদগঅগড়নফ‚ফড় অlaঘফড়ঃঅpঅউড়ৈঅয়নaুঅ।ড়
374,rec_17_audio_0.wav,ঁফ‚অড়সঁুফড়সঁুaড়উৈই॥হঃড়ইaথlড়ঁফউঙlজঃগড়সঘalডঅগড়ঙয়নআ‚ড়ঊঅগঅড়॥হaঙবয়নঅাড়ৈফউড়ঙlড়্উaদয়অুউaুঁঅগফঁফড়উঙইঃঅগ‚ড়॥হফড় উaঁদaয়নঊগa‚ফড় উaঁফউদঝফুড় দফউঅড়আ ফউঅয়নড় অউঅয়নফউড় aঊalড়ঃইয়নড়য়অয়নড়সআড়ঃদহফইalঅউড় দউফউঅড়‚অঊড়ুঅইড় দউফথফউ ফউঅ।ড়
375,rec_17_audio_11.wav,॥উড় দউ‚aড়ঃদঁজগফড়ঁalদ‚জড়ঊউদধঅঃবঃইয়নুঅপজউড়ঙঃদপজগড়lদড়ঃইয়নই‚দয়পlদ‚ড়য়অয়নআ‚ড়lঅড় দউ‚aঘalaড়ঘবড়ইalড়ঁউফড়ংঅlদংপlদ‚lফআুaহফlড়ঃঅউঅউঅঁalদ‚ড়pউফlaহফড়ঘফনফড়য়নফআড়ঁalদুঅপদউঅইফড়ইঅlজধড়ঘথড় lইউফউড়ঁalদ‚জই়ুফড়গফুaড়ঙঅঃফঊফঃঅউঅংঅপlদ‚ড়ঘউফlaহফ।ড়
376,rec_17_audio_10.wav,ylড়পদউঅইড়ছফঁফড়॥ইউড়ঃদঁজগ‚অড়হaগড় দউঅয়নঁalদঘড়়alড়ঁগaইaুঅউpৰউড়‚বড়॥ইঅঘফউঁa‚ড়সহফড়ঙaয়নফুaড়সপalaড়ংঅায়নঅড়গঅৈ‚বড়ঁalদ‚জড়ঃইয়নয়ফউআড়‚oআঝয়নঅড়সুফড়ঊউধঅয়নড়ঃইয়ননফড়ঊয়থঅঃইয়ন‚ড়ড়lণঁঅউড়ইঅpদয়ই়গঅ়গa‚ঝদয়অগঅঘফ‚ফড়ঃইয়নই‚ড়lণঁঅংঅড়সফড়ইaঃদঁগগফড়ঁalদজড়ঃদঁজগড়lফlদঃফগ।ড়
377,rec_17_audio_13.wav,lফড়ঁদধধদুফউইঅpদয়ড়ইফংড় ংনঅথaউঅড়ঁউহফড়ঘalaড়াঁlঁ‚ড়ঊaধদুao‚দঊড়আসপaয়নৈlড় দউঘঅlদ‚lফঁ‚জ‚দঊউঅঃদ‚অ‚অplড়়aপআঃফড়lঅড়‚ায়নঅউদঘফঁউঅ‚অউফড়ঁlদয়ড়ঁalদ‚জড়সআড়‚ফড়॥ুগঅঊঅংaড়য়অপফড়াগফড়॥ুগইঅড়ুala‚ফড়a‚জ দয়উড় উ‚ফড়ঊখধদুaড়শগফড়স‚ফড়ঙঅ‚অউড়ই‚ড়ঁজয়ঊঃদছঅয়নড়lফআ।ড়
378,rec_17_audio_7.wav,ঁগঅঁঅহফঃaগড়ুalড়aড়॥ঁalঅylইঅlজঃঅ‚ড়ঃoঝlড়ফৈবlঅপঅহফাড়ঁalদ‚জড়টউla‚দয়অউঁalদ‚জড় অউদ‚ফঃফlড়সঁুঅড়ঊফনঅগসফঁ ঊঃদছঅড় অথদ়য়নফঁ‚ড়পদউঅইড়ঃaগlড়lঅানঅ উদ‚ফড়াড়yউlফঁড়ঁদধবধদুঁআউঅড়সআড়সঁুঅড়ড়ঊঅংনaড়হaগড়॥ইaআঊঅআংড়ছফঁফড়—ুগঅইড়—ুঅউড় বউড়দউঅয়নড়্অঃদছফঁফড়ঃয়নইalaয়নউ।ড়
379,rec_17_audio_12.wav,॥ঘড়ঃজঁদগইঃইযড় গ‚ফঁaসইঅlংপদউঅইফউঘফউড়্aউফlংঅইaংফড়ঝদয়ঁঃঅ‚a‚সঊlড়‚অইঅ‚ফড় অথফঁউঅইড়ঃফঁঅlদঘবউড় জগঅঃফড়আড়সঁঃঅছফড়ইaগদগlদড়ঃদঁউব‚a‚অড়‚aড়ইalaইঅাড়॥ইগঅঘফউড়ঃইয়নড়yগ ‚ড়‚aথইalaউড়॥ইঅউড়অঃ‚‚aথইaুউফগaৈফlড়‚উlaড়aয়নসঁপlড়ুঅঁফড়—ঝদঝঅ‚অয়a‚দঊড়সঁুaড় গঅঝঅঊজুঅঊউদুaঁড়আঊঘlড়ুড়lফঁ।ড়
380,rec_17_audio_19.wav,ylফঁড়্aগঁlঃaড়ঁalদ‚জড়‚alড়়ফইঅড়য়অায়নঅউড় উইৎফড়ঁউ‚ফড়পফআড়yঊড়ছঅঃদ‚ফউড়ছফঁফlবড়ঁঅুaাুফউড়়ফধদুঅড়ঁউহফড়‚অউড়উঅঝ‚অঃ‚ফlড়য়পয়নlঘড়শ‚ফঊড়পজঃদ‚ফ গড়lঅইঘফড়থঊঅয়নঝফঁড়ঘফঁlড়ঊlদpজয়নঅlদয়ড়ড়আ—laঊঅউঃ‚a‚ফউড়ঊa উধlড়lফlড়ঃদ উফ়অগa‚ড়টউজধড়ঃদফ‚দউফড়ঁ‚অড়ঃঅঙa‚উঁগ‚ড়ঁগড়‚ায়নঅয়নড়ইফয়নঅঃড়ঁaড়সঁুঅড়ঁউনঅ়বlঅড়য়উঅঘ‚ফড়য়নউঅড়ুa ঃlড়ঘফঁফড়॥lalযঝফড়॥ ঃফং।ড়
381,rec_17_audio_29.wav,সআড়ঊফঃপজগবঅউঘফঁদধaড় উaইয়নlফড় ফয়অথঅউড়ঝঅঃবয়নঅঊইaগয়অনপজঘদ‚ফঁঊঅউড় ফয়অথঅউফড়— ুফড়ঃফইaধদুঅফড় ফউঅড়ুঅইড়ুফঃদুফউড় ফউঅড়‚অউ আড়ঁজআঝঊজড়ঁব‚ঁড়ঙaহজড়আড়সুaড়ঊঁদঁউয়বপদডউড়॥উঅ‚দ‚ঊ‚aড়ইaয়নফড়ঃকঁঅ‚‚ইঅlফউড়সঁ‚ঊaয়ফড়দয়অড় ফউঅআড়॥হফঁবlড়ইaগড়ড়lঅৈউড়ঁঅঝঅউড়ইদয়নফউড়ঃক দউঅlদ‚ড় দয়অউঅঁঅনড়ylফঁড় য়নঅউড়॥ঃফড়আয়নফপগঅয়নফপগঅঘফথঁঃঅউদ।ড়
382,rec_17_audio_25.wav,থoথখ‚aড় দউঝ‚aড়হঁড় aহঊঅড়ঃদঁজগড়গঅআটুঅআসফইlaড়ঁঝaঊঅঃড়ঃঅইঅঝফউড়ড়ঁঅ—ঃঅঘড়ঁঅাহঅংনঁa‚ড়ylফঁড় উaদইঅড়ঃদছঅঊড়ঙউফউড়উঅ়ঁগফঘaয়নফড়য়অড়নসৈlয়ড়্জউফঃফআহফঃজগaড়সইlফড়ঁউঘফড়হবু aগয়নফড়ইবুঅ—ংুaড়ঃফড়সপফহফন‚গঅসড়সড়lপঅউড়ঃaউুফড়॥ঃঅউড়॥পঅয়নফ‚।ড়
383,rec_17_audio_23.wav,‚অড়‚অউঅঁফড়সঁlঅঃফড়॥হaগড়lদয়অ়lঅজধদুফউlaআড়সঁইআয়নঅঁইফঃফlঅড়ঁalদ‚জজড়y দউ়অ‚ফউড়ঁ‚দঊড়ঁগঁaউড়য়বপ‚‚ঁঅ॥ইlঅড়ঁদগঅথউড়y‚ la‚ড়ঊঅগবlবড়ঃইদ উপlড়য়নঁইফঃগয়ড়উব অয়নড়আইয়ফড়॥দংঅগa‚‚ফড়॥ইaয়নফ ৎঝযঙ‚ঁ‚বlড়উফপফআটঅঊফড়॥ঊঅঘফড়ঃইদটঊড়য়অlড়ড়‚oউa়ফ‚অউড়ঁগফঝফগঅউটউ‚অগlডউড়ইদয়অ়ঃদ‚খ‚aড়আ‚aড়॥হঅড়ৈউগঅড়lঅৈড়ঁগফঝlঅআড়ঊঊগ‚ফড়ঃa‚o‚aড়lঅয়নঁড়ঁগফঝঘফঊফড়ঊগ‚ফড়।ড়
384,rec_17_audio_22.wav,‚ড়পুa য়নঅউড়়গঅঃগঅইড়াড়ঃঅঃুফড়ড়ঁফ—ড়উঅথফআড়ঊaথদঊঊapঅড়়ুদুlবড়ঊaথদঊঁঅউaয়নফড়ঊঅঊaঃঊঅয়নড়ঁবlদ‚ড়y়দ়উঅ়aুঅড়পফগড়‚ইবুইaউড়ায়নঅঊড়গঅগড়ইৰউঅঁউঅড়‚ফড়॥ঊঅঝঅউদপaঅড়সৈlবটa‚ঁড়ঁৎদুaইড়॥হফড়ঁঅlaড়টঊaধদ‚ড়ঁজlদঘaঁফড়ঝঅয়অউড়ঊগঅপঅগঅড়॥হঅড়থবংড়ইaগঅড়সআড়টঅপফড়ylফঃগ‚অহফড়স।ড়
385,rec_17_audio_32.wav,ঃlফইl‚ফউড়‚অয়নঁদঁফ‚ইpদয়ফড়সঁুঅঘফড় দয়ফঅঃঅউফড়ইlদ‚দউয‚ফড়‚অঁ‚ফড়ানয়ফইlড়॥ঃlঅড়ঘaড়সগঅঁঅ‚ফড়ঁফগঅইৰlড়য়ফইlড়‚aড়ইজঁদ‚ড়ঊখটলপফউড়ই‚বড়ড়ৈজlবড়ঘফঁদঁlড় lঅড়থজlঅউড়lঅনড়ঊlদpঊঅlদpঁফঘঅড়॥ংংঅড়সইlয়ইlড়ঃঅইlফড়ড়ুফড়laউদঊঅঃয়নঅlড়সআঘaড়laউদঊঅ়lফউড়yড়ঝজইlড়ঘফউড়ঢবুঅগaৈফ‚ফড়টalদl।ড়
386,rec_17_audio_27.wav,ঊalদঘঅঃগঅআংড়ঁalদ‚জড়ঊalদpঃগঅঝড়হaগড়য়য়‚ঊaড়হুদুঁইaথদঊঊফয়অগয়নফউয়ড়়অlদঃড় অআ়অগঅইজপal‚ড়্aগঃউaটঅঃগঅইড়ঘlড়ঃবগফঝফআ‚অইড়‚ফড়সআঃaগঁalদ‚জজড়ঘৰউড়টঅপঊধ‚ড়হুদুlড়ঊaদঊফগড়ঘগড়ঘঅড়াঝঅানঙফউড়ঊঅঊড়গলঘফড়ড়ঊঅউদউবউড়ৈঅঃaয়নফঃফড়ঃঅধদুড়ঃঅধদুaড়ঝঅয়নa।ড়
